"Var1"	"Var2"	"Correlation"	"freeze"
"B cell memory (1)"	"Paneth cell"	-0.207965055219625	"Replication"
"B cell memory (2)"	"Paneth cell"	-0.18432407362678	"Replication"
"B cell naive"	"Paneth cell"	-0.182067996595002	"Replication"
"B cell plasma IgA (1)"	"Paneth cell"	0.0356825288049643	"Replication"
"B cell plasma IgA (2)"	"Paneth cell"	-0.0492588945528904	"Replication"
"B cell plasma IgA (3)"	"Paneth cell"	-0.064089973006969	"Replication"
"Dendritic cell"	"Paneth cell"	-0.105543452468072	"Replication"
"Endocrine cell"	"Paneth cell"	0.163621086422797	"Replication"
"Endothelial cell"	"Paneth cell"	-0.00204784020047492	"Replication"
"Enterocyte middle villus (1)"	"Paneth cell"	0.0485549518264004	"Replication"
"Enterocyte middle villus (2)"	"Paneth cell"	-0.0273820794665616	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Paneth cell"	0.0640283778265989	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Paneth cell"	0.229988425195053	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Paneth cell"	0.347980751135235	"Replication"
"Enterocyte top villus"	"Paneth cell"	-0.0496902648986123	"Replication"
"Enterocytes BEST4"	"Paneth cell"	0.159942113833122	"Replication"
"Fibroblast/Myofibroblasts"	"Paneth cell"	-0.0436611177433785	"Replication"
"Goblet cell crypt MKI67+"	"Paneth cell"	0.589813848114281	"Replication"
"Goblet cell middle villus"	"Paneth cell"	0.56280203114123	"Replication"
"Goblet cell top villus"	"Paneth cell"	0.275152760252938	"Replication"
"ILC1/NKs"	"Paneth cell"	-0.141920875193301	"Replication"
"ILC3"	"Paneth cell"	-0.10259331563094	"Replication"
"Mac (1)"	"Paneth cell"	-0.110154090141982	"Replication"
"Mac (2)"	"Paneth cell"	-0.0752313886513726	"Replication"
"Mac intermediate (1)"	"Paneth cell"	-0.127519232210662	"Replication"
"Mac intermediate (2)"	"Paneth cell"	-0.0844587127699606	"Replication"
"Mast"	"Paneth cell"	-0.0789395045353903	"Replication"
"Monocytes"	"Paneth cell"	-0.0764717946686738	"Replication"
"Paneth cell"	"Paneth cell"	1	"Replication"
"Pericytes"	"Paneth cell"	-0.0367204070390559	"Replication"
"Smooth muscle cell"	"Paneth cell"	-0.0310338153606217	"Replication"
"Stem cell LGR5+"	"Paneth cell"	0.429330225249574	"Replication"
"Stem cell MKI67+ (1)"	"Paneth cell"	0.345870064937785	"Replication"
"Stem cell MKI67+ (2)"	"Paneth cell"	0.39789548433274	"Replication"
"T cell CD4 naive"	"Paneth cell"	-0.16798926086894	"Replication"
"T cell CD4 proliferating"	"Paneth cell"	-0.0250164785897479	"Replication"
"T cell CD4- CD8-"	"Paneth cell"	-0.0564587274823888	"Replication"
"T cell CD4+ CXCR6+ memory"	"Paneth cell"	-0.184614539593722	"Replication"
"T cell CD4+ memory"	"Paneth cell"	-0.172830154717387	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Paneth cell"	-0.188194921755161	"Replication"
"T cell CD4+ Treg"	"Paneth cell"	-0.169519929721096	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Paneth cell"	-0.0969248129708972	"Replication"
"T cell CD8+ GZMK+"	"Paneth cell"	-0.164912247349781	"Replication"
"T cell CD8+ tissue-resident"	"Paneth cell"	-0.192604467499135	"Replication"
"T cell gd"	"Paneth cell"	-0.160350631544416	"Replication"
"Tuft cell"	"Paneth cell"	0.139300524945413	"Replication"
"B cell"	"Pericytes"	-0.0209439413331213	"Replication"
"B cell activated"	"Pericytes"	-0.0632810965325089	"Replication"
"B cell germinal centre/plasmablasts"	"Pericytes"	-0.0671397648680332	"Replication"
"B cell memory (1)"	"Pericytes"	-0.0742090880749049	"Replication"
"B cell memory (2)"	"Pericytes"	-0.0561860541938877	"Replication"
"B cell naive"	"Pericytes"	-0.0617808187187268	"Replication"
"B cell plasma IgA (1)"	"Pericytes"	-0.0320825024165825	"Replication"
"B cell plasma IgA (2)"	"Pericytes"	-0.0136650040758152	"Replication"
"B cell plasma IgA (3)"	"Pericytes"	-0.00871462999592103	"Replication"
"Dendritic cell"	"Pericytes"	0.0059153105067614	"Replication"
"Endocrine cell"	"Pericytes"	0.0475899921006202	"Replication"
"Endothelial cell"	"Pericytes"	0.262775446301005	"Replication"
"Enterocyte middle villus (1)"	"Pericytes"	-0.0714989525161378	"Replication"
"Enterocyte middle villus (2)"	"Pericytes"	-0.0860782285584174	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Pericytes"	-0.0986972628957776	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Pericytes"	-0.10309499852111	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Pericytes"	-0.0860881907433114	"Replication"
"Enterocyte top villus"	"Pericytes"	-0.0756890641485926	"Replication"
"Enterocytes BEST4"	"Pericytes"	-0.0044377194855581	"Replication"
"Fibroblast/Myofibroblasts"	"Pericytes"	0.463617958844963	"Replication"
"Goblet cell crypt MKI67+"	"Pericytes"	-0.0922780171627316	"Replication"
"Goblet cell middle villus"	"Pericytes"	-0.070313867146646	"Replication"
"Goblet cell top villus"	"Pericytes"	-0.0649811994609174	"Replication"
"ILC1/NKs"	"Pericytes"	-0.0307740444748965	"Replication"
"ILC3"	"Pericytes"	0.0237640223360943	"Replication"
"Mac (1)"	"Pericytes"	0.0150020282642484	"Replication"
"Mac (2)"	"Pericytes"	0.0241543394308807	"Replication"
"Mac intermediate (1)"	"Pericytes"	-0.02247412555739	"Replication"
"Mac intermediate (2)"	"Pericytes"	0.00467982028566375	"Replication"
"Mast"	"Pericytes"	0.0436094912339747	"Replication"
"Monocytes"	"Pericytes"	-0.0299461149446732	"Replication"
"Paneth cell"	"Pericytes"	-0.0367204070390559	"Replication"
"Pericytes"	"Pericytes"	1	"Replication"
"Smooth muscle cell"	"Pericytes"	0.424871002540018	"Replication"
"Stem cell LGR5+"	"Pericytes"	-0.0401466453413349	"Replication"
"Stem cell MKI67+ (1)"	"Pericytes"	-0.109489300805581	"Replication"
"Stem cell MKI67+ (2)"	"Pericytes"	-0.0885539424358922	"Replication"
"T cell CD4 naive"	"Pericytes"	-0.0465345698787131	"Replication"
"T cell CD4 proliferating"	"Pericytes"	-0.0485558839510265	"Replication"
"T cell CD4- CD8-"	"Pericytes"	-0.0224065844324358	"Replication"
"T cell CD4+ CXCR6+ memory"	"Pericytes"	-0.0394560511355943	"Replication"
"T cell CD4+ memory"	"Pericytes"	-0.0440087116719679	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Pericytes"	-0.0523006228931474	"Replication"
"T cell CD4+ Treg"	"Pericytes"	-0.0454780318966119	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Pericytes"	-0.0188248297690223	"Replication"
"T cell CD8+ GZMK+"	"Pericytes"	-0.0468385333888425	"Replication"
"T cell CD8+ tissue-resident"	"Pericytes"	-0.0524294208779142	"Replication"
"T cell gd"	"Pericytes"	-0.0382075719954223	"Replication"
"Tuft cell"	"Pericytes"	-0.00434905681528506	"Replication"
"B cell"	"Smooth muscle cell"	-0.0242623940067403	"Replication"
"B cell activated"	"Smooth muscle cell"	-0.0742530045710615	"Replication"
"B cell germinal centre/plasmablasts"	"Smooth muscle cell"	-0.0784037697482207	"Replication"
"B cell memory (1)"	"Smooth muscle cell"	-0.0779341152468989	"Replication"
"B cell memory (2)"	"Smooth muscle cell"	-0.0667561129505036	"Replication"
"B cell naive"	"Smooth muscle cell"	-0.0663138836248523	"Replication"
"B cell plasma IgA (1)"	"Smooth muscle cell"	-0.0200399246581528	"Replication"
"B cell plasma IgA (2)"	"Smooth muscle cell"	-0.0197762844217207	"Replication"
"B cell plasma IgA (3)"	"Smooth muscle cell"	-0.0205295611177539	"Replication"
"Dendritic cell"	"Smooth muscle cell"	0.00160982393837969	"Replication"
"Endocrine cell"	"Smooth muscle cell"	0.0499545729476815	"Replication"
"Endothelial cell"	"Smooth muscle cell"	0.234474014041281	"Replication"
"Enterocyte middle villus (1)"	"Smooth muscle cell"	-0.0665906783276871	"Replication"
"Enterocyte middle villus (2)"	"Smooth muscle cell"	-0.081593765221323	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Smooth muscle cell"	-0.0964807925402965	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Smooth muscle cell"	-0.10164329120947	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Smooth muscle cell"	-0.0888990049214257	"Replication"
"Enterocyte top villus"	"Smooth muscle cell"	-0.0730556956937262	"Replication"
"Enterocytes BEST4"	"Smooth muscle cell"	-0.022396023677565	"Replication"
"Fibroblast/Myofibroblasts"	"Smooth muscle cell"	0.547638371552938	"Replication"
"Goblet cell crypt MKI67+"	"Smooth muscle cell"	-0.0913601719479243	"Replication"
"Goblet cell middle villus"	"Smooth muscle cell"	-0.0647127380969579	"Replication"
"Goblet cell top villus"	"Smooth muscle cell"	-0.0640519298737242	"Replication"
"ILC1/NKs"	"Smooth muscle cell"	-0.0411318775617323	"Replication"
"ILC3"	"Smooth muscle cell"	0.0078987471667635	"Replication"
"Mac (1)"	"Smooth muscle cell"	0.012756229884913	"Replication"
"Mac (2)"	"Smooth muscle cell"	0.0413784630775253	"Replication"
"Mac intermediate (1)"	"Smooth muscle cell"	-0.024571329358047	"Replication"
"Mac intermediate (2)"	"Smooth muscle cell"	0.00424768364289747	"Replication"
"Mast"	"Smooth muscle cell"	0.0378507364866093	"Replication"
"Monocytes"	"Smooth muscle cell"	-0.0334558019476417	"Replication"
"Paneth cell"	"Smooth muscle cell"	-0.0310338153606217	"Replication"
"Pericytes"	"Smooth muscle cell"	0.424871002540018	"Replication"
"Smooth muscle cell"	"Smooth muscle cell"	1	"Replication"
"Stem cell LGR5+"	"Smooth muscle cell"	-0.0460348867855662	"Replication"
"Stem cell MKI67+ (1)"	"Smooth muscle cell"	-0.112266235278404	"Replication"
"Stem cell MKI67+ (2)"	"Smooth muscle cell"	-0.0941069520268039	"Replication"
"T cell CD4 naive"	"Smooth muscle cell"	-0.0541916637185118	"Replication"
"T cell CD4 proliferating"	"Smooth muscle cell"	-0.0553840897597784	"Replication"
"T cell CD4- CD8-"	"Smooth muscle cell"	-0.0251440235827181	"Replication"
"T cell CD4+ CXCR6+ memory"	"Smooth muscle cell"	-0.0574678415410018	"Replication"
"T cell CD4+ memory"	"Smooth muscle cell"	-0.0511390716992155	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Smooth muscle cell"	-0.0638752214622914	"Replication"
"T cell CD4+ Treg"	"Smooth muscle cell"	-0.0606888161155495	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Smooth muscle cell"	-0.0258806526054529	"Replication"
"T cell CD8+ GZMK+"	"Smooth muscle cell"	-0.0595461560835868	"Replication"
"T cell CD8+ tissue-resident"	"Smooth muscle cell"	-0.0603143042476245	"Replication"
"T cell gd"	"Smooth muscle cell"	-0.0491825276678973	"Replication"
"Tuft cell"	"Smooth muscle cell"	-0.0126335532761698	"Replication"
"B cell"	"Stem cell LGR5+"	-0.0524214749946708	"Replication"
"B cell activated"	"Stem cell LGR5+"	-0.0579840477208475	"Replication"
"B cell germinal centre/plasmablasts"	"Stem cell LGR5+"	-0.120092810180054	"Replication"
"B cell memory (1)"	"Stem cell LGR5+"	-0.186109865357869	"Replication"
"B cell memory (2)"	"Stem cell LGR5+"	-0.165557534250652	"Replication"
"B cell naive"	"Stem cell LGR5+"	-0.158756905096278	"Replication"
"B cell plasma IgA (1)"	"Stem cell LGR5+"	-0.064972965043283	"Replication"
"B cell plasma IgA (2)"	"Stem cell LGR5+"	-0.128193381626878	"Replication"
"B cell plasma IgA (3)"	"Stem cell LGR5+"	-0.153825657742467	"Replication"
"Dendritic cell"	"Stem cell LGR5+"	-0.0991483068394558	"Replication"
"Endocrine cell"	"Stem cell LGR5+"	0.111408013313572	"Replication"
"Endothelial cell"	"Stem cell LGR5+"	-0.0324923745702157	"Replication"
"Enterocyte middle villus (1)"	"Stem cell LGR5+"	0.0662054249692182	"Replication"
"Enterocyte middle villus (2)"	"Stem cell LGR5+"	0.100101645907232	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Stem cell LGR5+"	0.323167954403223	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Stem cell LGR5+"	0.648707814124633	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Stem cell LGR5+"	0.57039535207987	"Replication"
"Enterocyte top villus"	"Stem cell LGR5+"	0.00803244970181878	"Replication"
"Enterocytes BEST4"	"Stem cell LGR5+"	0.269919983795888	"Replication"
"Fibroblast/Myofibroblasts"	"Stem cell LGR5+"	-0.0468108461914491	"Replication"
"Goblet cell crypt MKI67+"	"Stem cell LGR5+"	0.339279242473148	"Replication"
"Goblet cell middle villus"	"Stem cell LGR5+"	0.208157689003982	"Replication"
"Goblet cell top villus"	"Stem cell LGR5+"	0.0107094158921414	"Replication"
"ILC1/NKs"	"Stem cell LGR5+"	-0.124070326365703	"Replication"
"ILC3"	"Stem cell LGR5+"	-0.0970208181556659	"Replication"
"Mac (1)"	"Stem cell LGR5+"	-0.12282474332353	"Replication"
"Mac (2)"	"Stem cell LGR5+"	-0.0947210459743	"Replication"
"Mac intermediate (1)"	"Stem cell LGR5+"	-0.129385638077415	"Replication"
"Mac intermediate (2)"	"Stem cell LGR5+"	-0.11852479635312	"Replication"
"Mast"	"Stem cell LGR5+"	-0.0844302359981448	"Replication"
"Monocytes"	"Stem cell LGR5+"	-0.107253156700286	"Replication"
"Paneth cell"	"Stem cell LGR5+"	0.429330225249574	"Replication"
"Pericytes"	"Stem cell LGR5+"	-0.0401466453413349	"Replication"
"Smooth muscle cell"	"Stem cell LGR5+"	-0.0460348867855662	"Replication"
"Stem cell LGR5+"	"Stem cell LGR5+"	1	"Replication"
"Stem cell MKI67+ (1)"	"Stem cell LGR5+"	0.603333779191715	"Replication"
"Stem cell MKI67+ (2)"	"Stem cell LGR5+"	0.700792290640197	"Replication"
"T cell CD4 naive"	"Stem cell LGR5+"	-0.160538515532305	"Replication"
"T cell CD4 proliferating"	"Stem cell LGR5+"	-0.0720456159981446	"Replication"
"T cell CD4- CD8-"	"Stem cell LGR5+"	-0.0529122318314724	"Replication"
"T cell CD4+ CXCR6+ memory"	"Stem cell LGR5+"	-0.170947888515841	"Replication"
"T cell CD4+ memory"	"Stem cell LGR5+"	-0.171773884596597	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Stem cell LGR5+"	-0.188299486255342	"Replication"
"T cell CD4+ Treg"	"Stem cell LGR5+"	-0.163314444716167	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Stem cell LGR5+"	-0.116781055093217	"Replication"
"T cell CD8+ GZMK+"	"Stem cell LGR5+"	-0.167621351416158	"Replication"
"T cell CD8+ tissue-resident"	"Stem cell LGR5+"	-0.174458420773336	"Replication"
"T cell gd"	"Stem cell LGR5+"	-0.15247044777394	"Replication"
"Tuft cell"	"Stem cell LGR5+"	0.162991890802592	"Replication"
"B cell"	"Stem cell MKI67+ (1)"	-0.0835304530939375	"Replication"
"B cell activated"	"Stem cell MKI67+ (1)"	0.197660183334395	"Replication"
"B cell germinal centre/plasmablasts"	"Stem cell MKI67+ (1)"	-0.0963568908905841	"Replication"
"B cell memory (1)"	"Stem cell MKI67+ (1)"	-0.210669269373289	"Replication"
"B cell memory (2)"	"Stem cell MKI67+ (1)"	-0.194173244617278	"Replication"
"B cell naive"	"Stem cell MKI67+ (1)"	-0.177658552146642	"Replication"
"B cell plasma IgA (1)"	"Stem cell MKI67+ (1)"	-0.118255708391095	"Replication"
"B cell plasma IgA (2)"	"Stem cell MKI67+ (1)"	-0.147561834515068	"Replication"
"B cell plasma IgA (3)"	"Stem cell MKI67+ (1)"	-0.165530892499146	"Replication"
"Dendritic cell"	"Stem cell MKI67+ (1)"	-0.101267687898536	"Replication"
"Endocrine cell"	"Stem cell MKI67+ (1)"	-0.0274278322364034	"Replication"
"Endothelial cell"	"Stem cell MKI67+ (1)"	-0.083973328202988	"Replication"
"Enterocyte middle villus (1)"	"Stem cell MKI67+ (1)"	0.145254948907466	"Replication"
"Enterocyte middle villus (2)"	"Stem cell MKI67+ (1)"	0.147960358861146	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Stem cell MKI67+ (1)"	0.374874510529947	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Stem cell MKI67+ (1)"	0.629223937417097	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Stem cell MKI67+ (1)"	0.607546949190672	"Replication"
"Enterocyte top villus"	"Stem cell MKI67+ (1)"	0.0452665760168279	"Replication"
"Enterocytes BEST4"	"Stem cell MKI67+ (1)"	0.182520391107721	"Replication"
"Fibroblast/Myofibroblasts"	"Stem cell MKI67+ (1)"	-0.141536279622059	"Replication"
"Goblet cell crypt MKI67+"	"Stem cell MKI67+ (1)"	0.624069265483133	"Replication"
"Goblet cell middle villus"	"Stem cell MKI67+ (1)"	0.135503635375041	"Replication"
"Goblet cell top villus"	"Stem cell MKI67+ (1)"	0.00570462842564651	"Replication"
"ILC1/NKs"	"Stem cell MKI67+ (1)"	-0.130434923261926	"Replication"
"ILC3"	"Stem cell MKI67+ (1)"	-0.124345134722215	"Replication"
"Mac (1)"	"Stem cell MKI67+ (1)"	-0.110967159231693	"Replication"
"Mac (2)"	"Stem cell MKI67+ (1)"	-0.116300931857561	"Replication"
"Mac intermediate (1)"	"Stem cell MKI67+ (1)"	-0.0930578407857823	"Replication"
"Mac intermediate (2)"	"Stem cell MKI67+ (1)"	-0.117806500922436	"Replication"
"Mast"	"Stem cell MKI67+ (1)"	-0.129786136089084	"Replication"
"Monocytes"	"Stem cell MKI67+ (1)"	-0.116264570711354	"Replication"
"Paneth cell"	"Stem cell MKI67+ (1)"	0.345870064937785	"Replication"
"Pericytes"	"Stem cell MKI67+ (1)"	-0.109489300805581	"Replication"
"Smooth muscle cell"	"Stem cell MKI67+ (1)"	-0.112266235278404	"Replication"
"Stem cell LGR5+"	"Stem cell MKI67+ (1)"	0.603333779191715	"Replication"
"Stem cell MKI67+ (1)"	"Stem cell MKI67+ (1)"	1	"Replication"
"Stem cell MKI67+ (2)"	"Stem cell MKI67+ (1)"	0.843550460883331	"Replication"
"T cell CD4 naive"	"Stem cell MKI67+ (1)"	-0.202767298727791	"Replication"
"T cell CD4 proliferating"	"Stem cell MKI67+ (1)"	0.23722188282332	"Replication"
"T cell CD4- CD8-"	"Stem cell MKI67+ (1)"	-0.0836807044207575	"Replication"
"T cell CD4+ CXCR6+ memory"	"Stem cell MKI67+ (1)"	-0.154314356203512	"Replication"
"T cell CD4+ memory"	"Stem cell MKI67+ (1)"	-0.19173433695462	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Stem cell MKI67+ (1)"	-0.212733514246068	"Replication"
"T cell CD4+ Treg"	"Stem cell MKI67+ (1)"	-0.159427341460995	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Stem cell MKI67+ (1)"	-0.134915632762908	"Replication"
"T cell CD8+ GZMK+"	"Stem cell MKI67+ (1)"	-0.175697213822333	"Replication"
"T cell CD8+ tissue-resident"	"Stem cell MKI67+ (1)"	-0.172078969819486	"Replication"
"T cell gd"	"Stem cell MKI67+ (1)"	-0.131624649799415	"Replication"
"Tuft cell"	"Stem cell MKI67+ (1)"	0.0677470326089708	"Replication"
"B cell"	"Stem cell MKI67+ (2)"	-0.0747867692617429	"Replication"
"B cell activated"	"Stem cell MKI67+ (2)"	0.136561773386908	"Replication"
"B cell germinal centre/plasmablasts"	"Stem cell MKI67+ (2)"	-0.0823827835554187	"Replication"
"B cell memory (1)"	"Stem cell MKI67+ (2)"	-0.197146547091549	"Replication"
"B cell memory (2)"	"Stem cell MKI67+ (2)"	-0.183734329916865	"Replication"
"B cell naive"	"Stem cell MKI67+ (2)"	-0.172968562484299	"Replication"
"B cell plasma IgA (1)"	"Stem cell MKI67+ (2)"	-0.119854850114414	"Replication"
"B cell plasma IgA (2)"	"Stem cell MKI67+ (2)"	-0.139323360866165	"Replication"
"B cell plasma IgA (3)"	"Stem cell MKI67+ (2)"	-0.157368887144856	"Replication"
"Dendritic cell"	"Stem cell MKI67+ (2)"	-0.0926486913997264	"Replication"
"Endocrine cell"	"Stem cell MKI67+ (2)"	-0.00229041807259774	"Replication"
"Endothelial cell"	"Stem cell MKI67+ (2)"	-0.0683890355552303	"Replication"
"Enterocyte middle villus (1)"	"Stem cell MKI67+ (2)"	0.0833196609638621	"Replication"
"Enterocyte middle villus (2)"	"Stem cell MKI67+ (2)"	0.128593959514785	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Stem cell MKI67+ (2)"	0.349120926111829	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Stem cell MKI67+ (2)"	0.639284683257713	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Stem cell MKI67+ (2)"	0.588043611749762	"Replication"
"Enterocyte top villus"	"Stem cell MKI67+ (2)"	0.0209257100382604	"Replication"
"Enterocytes BEST4"	"Stem cell MKI67+ (2)"	0.173850684636448	"Replication"
"Fibroblast/Myofibroblasts"	"Stem cell MKI67+ (2)"	-0.121882190663663	"Replication"
"Goblet cell crypt MKI67+"	"Stem cell MKI67+ (2)"	0.543510145183624	"Replication"
"Goblet cell middle villus"	"Stem cell MKI67+ (2)"	0.149417860890316	"Replication"
"Goblet cell top villus"	"Stem cell MKI67+ (2)"	-0.0137280273945752	"Replication"
"ILC1/NKs"	"Stem cell MKI67+ (2)"	-0.119301729058511	"Replication"
"ILC3"	"Stem cell MKI67+ (2)"	-0.110535122828764	"Replication"
"Mac (1)"	"Stem cell MKI67+ (2)"	-0.108735924833081	"Replication"
"Mac (2)"	"Stem cell MKI67+ (2)"	-0.111062241972119	"Replication"
"Mac intermediate (1)"	"Stem cell MKI67+ (2)"	-0.0982876809323195	"Replication"
"Mac intermediate (2)"	"Stem cell MKI67+ (2)"	-0.125986699231431	"Replication"
"Mast"	"Stem cell MKI67+ (2)"	-0.116735322244495	"Replication"
"Monocytes"	"Stem cell MKI67+ (2)"	-0.124481596148853	"Replication"
"Paneth cell"	"Stem cell MKI67+ (2)"	0.39789548433274	"Replication"
"Pericytes"	"Stem cell MKI67+ (2)"	-0.0885539424358922	"Replication"
"Smooth muscle cell"	"Stem cell MKI67+ (2)"	-0.0941069520268039	"Replication"
